year,weekofyear,week_start_date,precipitation_amt_mm,reanalysis_avg_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_precip_mm,ndvi,reanalysis_temp,station_temp,precipitation_amt_mm_last5,precipitation_amt_mm_last10,reanalysis_avg_temp_k_last5,reanalysis_avg_temp_k_last10,reanalysis_precip_amt_kg_per_m2_last5,reanalysis_precip_amt_kg_per_m2_last10,reanalysis_relative_humidity_percent_last5,reanalysis_relative_humidity_percent_last10,reanalysis_sat_precip_amt_mm_last5,reanalysis_sat_precip_amt_mm_last10,reanalysis_specific_humidity_g_per_kg_last5,reanalysis_specific_humidity_g_per_kg_last10,reanalysis_tdtr_k_last5,reanalysis_tdtr_k_last10,station_precip_mm_last5,station_precip_mm_last10,ndvi_last5,ndvi_last10,reanalysis_temp_last5,reanalysis_temp_last10,station_temp_last5,station_temp_last10
2000,38,2000-09-23,97.55,298.514285714,3.2,77.4871428571,97.55,14.3385714286,11.3142857143,104.2,0.322986325,24.010714285750026,28.011111111099996,51.63199999999999,47.421,300.4642857142,299.27857142870005,6.292,13.180000000000001,71.16514285712,77.17157142855999,51.63199999999999,47.421,14.344,14.57942857142,13.25999999998,12.385714285698999,69.44000000000001,51.57000000000001,0.3251763,0.3097971625,25.325714285800025,24.463428571450024,27.55611111111333,26.654944444446663
2000,39,2000-09-30,95.89,300.885714286,2.6,71.4628571429,95.89,14.7985714286,14.9428571429,57.9,0.17091725749999997,25.19321428575003,27.21666666666667,60.965999999999994,56.45,300.7271428572,299.7442857144,5.694,11.044,70.5097142857,75.59442857142,60.965999999999994,56.45,14.41485714286,14.61614285714,13.49428571428,12.96857142856,63.17999999999999,54.36,0.28737261150000004,0.30619710074999995,25.367214285800024,24.788892857175025,27.67277777778,26.97772222222333
2000,40,2000-10-07,46.22,300.5,16.6,82.3714285714,46.22,16.1485714286,11.9714285714,63.0,0.28675822500000003,25.73428571425002,26.900000000000002,59.48,54.79600000000001,300.64142857140007,300.03071428579995,5.8,9.524,72.1537142857,75.01542857142,59.48,54.79600000000001,14.63314285716,14.686571428570002,13.39714285714,13.215714285699999,60.17999999999999,60.260000000000005,0.2801256865,0.30321827825000003,25.339500000050023,24.955071428600025,27.645,27.03438888889
2000,41,2000-10-14,31.1,300.285714286,21.9,81.5228571429,31.1,16.0714285714,13.4857142857,3.0,0.202041075,25.39178571425002,27.552380952366665,61.076,56.282000000000004,300.3114285714,300.2307142858,9.68,11.613999999999999,76.90085714286,75.69485714285,61.076,56.282000000000004,15.316857142859998,14.95157142857,13.114285714280001,13.187142857129999,49.4,59.410000000000004,0.2620633065,0.30134060075,25.260928571450023,25.218821428600023,27.43103174602667,27.31162698412667
2000,42,2000-10-21,25.21,301.15,9.9,75.54,25.21,15.5285714286,14.9285714286,45.2,0.27881785000000003,26.179642857000033,28.258333333333336,59.193999999999996,49.866,300.2671428572,300.4478571429,10.84,9.936,77.67685714286,74.92128571428,59.193999999999996,49.866,15.37714285716,14.97328571429,13.32857142858,13.53285714285,54.660000000000004,56.64000000000001,0.2523041465,0.29396417325,25.301928571400026,25.350750000025023,27.587698412693335,27.44023809523667
2000,43,2000-10-28,49.25,301.1,23.3,76.9414285714,49.25,16.1957142857,13.4571428571,57.9,0.3635075,25.937500000000014,27.53333333333333,49.534000000000006,50.583000000000006,300.78428571439997,300.6242857143,14.860000000000003,10.575999999999999,77.56771428572002,74.36642857142,49.534000000000006,50.583000000000006,15.748571428579998,15.046285714290002,13.75714285714,13.50857142856,45.4,57.42,0.2604083815,0.29279234075000005,25.687285714250027,25.50650000002502,27.49214285714,27.524126984126667
2000,44,2000-11-04,67.64,300.821428571,20.2,79.4285714286,67.64,16.8685714286,13.3285714286,7.1,0.272659175,26.678571428500007,28.066666666666666,43.884,52.425,300.77142857139995,300.7492857143,18.38,12.036999999999999,79.16085714286001,74.83528571428,43.884,52.425,16.16257142858,15.28871428572,13.43428571428,13.46428571428,35.239999999999995,49.209999999999994,0.28075676499999996,0.28406468825,25.984357142800018,25.675785714300027,27.662142857139997,27.66746031746
2000,45,2000-11-11,51.83,301.807142857,19.2,74.8028571429,51.83,16.8471428571,12.8714285714,13.5,0.25051252500000004,27.032142857250008,28.291666666666668,45.00599999999999,52.24300000000001,301.03285714279997,300.8371428571,18.9,12.35,77.64714285715999,74.90042857143,45.00599999999999,52.24300000000001,16.30228571428,15.467714285720001,13.614285714280001,13.505714285710003,25.339999999999996,42.760000000000005,0.273507625,0.27681665575,26.243928571400016,25.79171428572502,27.940476190473333,27.792738095236665
2000,46,2000-11-18,39.25,302.614285714,3.6,67.1857142857,39.25,15.88,13.3714285714,0.0,0.09886559,27.317500000000024,29.041666666666668,46.636,53.85600000000001,301.4985714284,300.9049999999,15.239999999999998,12.459999999999999,74.77971428572,75.84028571429,46.636,53.85600000000001,16.264,15.790428571429999,13.59142857142,13.352857142849999,24.74,37.07,0.25287252800000004,0.25746791724999996,26.629071428550013,25.94500000000002,28.238333333333333,27.83468253968
2000,47,2000-11-25,55.91,301.914285714,11.2,66.0428571429,55.91,14.7685714286,13.1428571429,38.8,0.232795825,26.50821428575003,28.566666666666666,52.775999999999996,55.985,301.6514285712,300.9592857142,15.5,13.170000000000002,72.8802857143,75.27857142858,52.775999999999996,55.985,16.112000000000002,15.744571428579999,13.23428571428,13.281428571430002,23.46,39.06,0.24366812300000001,0.24798613475,26.694785714300018,25.998357142850022,28.3,27.94384920634667
2000,48,2000-12-02,20.65,301.264285714,14.5,78.8857142857,20.65,16.2442857143,12.0142857143,19.0,0.287096425,26.211785714250027,27.416666666666668,47.056,48.295,301.684285714,301.2342857142,13.74,14.3,73.26914285716,75.41842857144,47.056,48.295,16.12171428572,15.935142857150002,12.945714285719998,13.35142857143,15.680000000000001,30.54,0.228385908,0.24439714475000002,26.749642857150018,26.21846428570002,28.27666666666667,27.884404761903333
2000,49,2000-12-09,24.53,301.028571429,1.7,68.5571428571,24.53,14.9,15.4571428571,0.8,0.19726607499999999,26.287142857250018,28.0,38.434,41.159000000000006,301.7257142856,301.2485714285,10.04,14.209999999999999,71.09485714286,75.12785714286,38.434,41.159000000000006,15.728,15.94528571429,13.371428571420001,13.402857142850001,14.420000000000002,24.83,0.21330728799999998,0.24703202650000003,26.671357142900025,26.327857142850018,28.263333333333332,27.962738095236666
2000,50,2000-12-16,111.06,300.342857143,48.76,80.4085714286,111.06,16.0985714286,11.9714285714,67.2,0.32591430000000005,25.99428571425001,27.1388888889,50.279999999999994,47.642999999999994,301.4328571428,301.2328571428,15.951999999999998,17.426,72.216,74.93157142858,50.279999999999994,47.642999999999994,15.5782857143,15.940285714289999,13.19142857142,13.40285714285,25.160000000000004,25.25,0.22838764300000003,0.250947634,26.463785714300023,26.353857142850018,28.03277777778,27.986626984126666
2000,51,2000-12-23,3.9,302.0,5.7,60.6414285714,3.9,13.1885714286,13.0,0.0,0.24279525,26.176071428500023,28.066666666666666,43.209999999999994,44.923,301.31,301.4042857142,16.372,15.806000000000001,70.90714285714,72.84342857143,43.209999999999994,44.923,15.040000000020001,15.65200000001,13.11714285714,13.35428571428,25.16,24.95,0.25717357500000004,0.2550230515,26.235500000000023,26.432285714275018,27.83777777778,28.038055555556667
2001,1,2001-01-01,59.11,298.985714286,64.6,94.9557142857,59.11,18.6728571429,6.94285714286,38.9,0.25520715,25.262142857250026,27.477777777766665,43.849999999999994,48.313,300.7242857144,301.1878571428,27.052,21.276,76.6897142857,74.785,43.849999999999994,48.313,15.820857142879998,15.96642857144,11.877142857132,12.555714285706,25.18,24.32,0.26165584,0.25266198149999997,25.98628571430002,26.340535714300017,27.619999999999997,27.96
2001,2,2001-01-08,69.85,299.414285714,22.98,82.3471428571,69.85,15.8585714286,11.0857142857,59.9,0.261770825,25.522500000000022,26.96666666666667,53.69,50.373,300.3542857144,301.0192857142,28.747999999999998,21.244,77.38199999998,75.32557142856999,53.69,50.373,15.743714285740001,15.932714285729997,11.691428571412,12.318571428565999,33.36,24.52,0.25659072,0.24248831399999998,25.848428571450018,26.29903571430002,27.53,27.903333333333336
2001,3,2001-01-15,149.71,300.235714286,24.92,84.1757142857,149.71,16.6,11.0142857143,52.0,0.178261325,25.88250000000002,26.849999999999998,78.726,58.58,300.1957142858,300.9607142857,33.392,21.715999999999998,80.50571428570001,75.80028571428,78.726,58.58,16.08371428574,15.905857142870001,10.802857142852002,12.087142857136,43.6,29.01,0.25278977,0.233048529,25.76750000000002,26.21942857145002,27.3,27.781666666666666
2001,4,2001-01-22,50.02,296.671428571,88.03,94.0571428571,50.02,16.0714285714,5.62857142857,166.9,0.19654167500000003,22.954285714250034,25.6388888889,66.518,58.39899999999999,299.4614285714,300.4471428571,41.245999999999995,28.599,83.2354285714,77.72571428570001,66.518,58.39899999999999,16.0782857143,15.8282857143,9.534285714286,11.362857142852999,63.54,44.35,0.226915245,0.227651444,25.159500000000026,25.811642857150026,27.0,27.51638888889
2001,5,2001-01-29,87.18,296.1,80.95,95.4071428571,87.18,15.86,5.14285714286,147.8,0.32515594999999997,22.87714285700001,26.477777777766665,83.174,63.19199999999999,298.2814285714,299.7957142857,56.29600000000001,36.333999999999996,90.18857142854,80.54785714284,83.174,63.19199999999999,16.612571428580004,15.826285714300003,7.962857142858001,10.539999999999,93.1,59.129999999999995,0.24338738499999998,0.25028048,24.499714285700023,25.367607142850023,26.682222222220002,27.26
2001,6,2001-02-05,31.93,296.128571429,16.4,89.08,31.93,14.9471428571,6.17142857143,3.3,0.20447500000000002,23.105000000000032,27.75,77.738,60.794,297.71,299.21714285720003,46.656,36.854,89.0134285714,82.85157142855,77.738,60.794,15.867428571420001,15.844142857149999,7.808571428572,9.842857142852,85.98,55.580000000000005,0.233240955,0.2474483975,24.068285714250024,25.027285714275024,26.736666666666668,27.178333333333335
2001,7,2001-02-12,66.84,296.492857143,37.96,94.8842857143,66.84,15.93,6.04285714286,83.1,0.1490149,23.477142857250016,26.766666666666666,77.13600000000001,65.413,297.1257142858,298.7400000001,49.652,39.2,91.52085714284,84.45142857140999,77.13600000000001,65.413,15.8817142857,15.81271428572,6.800000000004,9.245714285708,90.61999999999999,61.99000000000001,0.21068977000000003,0.233640245,23.659214285700024,24.753821428575023,26.696666666666665,27.113333333333333
2001,8,2001-02-19,16.17,296.978571429,34.18,92.8428571429,16.17,16.2514285714,7.58571428571,38.1,0.13286785,23.300000000000026,27.044444444433335,50.42800000000001,64.57700000000001,296.47428571439997,298.33500000009997,51.504,42.448,93.25428571428,86.87999999999,50.42800000000001,64.57700000000001,15.81199999998,15.947857142859998,6.114285714286,8.458571428569,87.84,65.72,0.20161107500000003,0.2272004225,23.142714285700023,24.45510714285002,26.735555555553333,27.017777777776665
2001,9,2001-02-26,47.14,298.307142857,26.96,93.3142857143,47.14,17.3085714286,7.38571428571,21.1,0.26291000000000003,24.75142857150003,26.753333333333334,49.852000000000004,58.185,296.8014285716,298.1314285715,39.29,40.268,93.10571428572,88.17057142856001,49.852000000000004,58.185,16.05942857142,16.06885714286,6.465714285714,8.0,58.67999999999999,61.11,0.21488474000000002,0.2208999925,23.502142857150023,24.330821428575025,26.958444444439998,26.97922222222
2001,10,2001-03-05,118.07,298.692857143,83.89,94.0928571429,118.07,18.0557142857,6.58571428571,87.1,0.22106072499999999,25.51964285725002,26.833333333333332,56.029999999999994,69.602,297.32000000019997,297.8007142858,39.878,48.087,92.84285714287999,91.51571428571,56.029999999999994,69.602,16.498571428560002,16.555571428569998,6.754285714284,7.358571428571001,46.54,69.82,0.194065695,0.21872654000000002,24.030642857200025,24.265178571450026,27.029555555553333,26.855888888886664
2001,11,2001-03-12,74.34,298.128571429,195.2,94.0942857143,74.34,17.0657142857,8.28571428571,39.9,0.19819225,25.458571428500036,27.083333333333332,64.512,71.125,297.7200000002,297.7150000001,75.63799999999999,61.147000000000006,93.84571428574,91.42957142857,64.512,71.125,16.92228571428,16.39485714285,7.177142857140001,7.492857142855999,53.85999999999999,69.91999999999999,0.19280914500000002,0.21302505000000002,24.501357142900027,24.284821428575025,26.89622222222,26.816444444443334
2001,12,2001-03-19,90.35,299.75,32.6,82.8014285714,90.35,16.7571428571,10.6142857143,70.8,0.2077655,26.03964285700002,27.177777777766664,69.214,73.17500000000001,298.37142857159995,297.7485714287,74.566,62.108999999999995,91.42914285716,91.475,69.214,73.17500000000001,17.087714285700002,16.4847142857,8.091428571428,7.445714285715999,51.4,71.00999999999999,0.20455926500000002,0.2076245175,25.013857142850025,24.336535714275023,26.978444444439997,26.83755555555333
2001,13,2001-03-26,94.06,297.6,304.52,95.9242857143,94.06,17.6685714286,6.2,80.0,0.135027735,24.082857143000027,27.083333333333332,84.792,67.61,298.4957142858,297.4850000001,128.634,90.069,92.04542857144,92.64985714286,84.792,67.61,17.37114285714,16.59157142856,7.814285714286001,6.9642857142859995,59.779999999999994,73.80999999999999,0.20499124200000002,0.20330115850000002,25.170428571450024,24.156571428575024,26.98622222222,26.860888888886667
2001,14,2001-04-02,86.46,297.828571429,91.43,96.7371428571,86.46,17.21,6.65714285714,46.2,0.2750893,24.45035714300002,27.55333333333333,92.65599999999999,71.254,298.4000000002,297.6007142859,141.52799999999996,90.409,92.72999999999999,92.91785714286,92.65599999999999,71.254,17.35142857142,16.70542857142,7.668571428571999,7.067142857143,64.79999999999998,61.739999999999995,0.20742710200000003,0.21115592100000002,25.110214285750025,24.306178571450022,27.14622222222,27.05233333333
2001,15,2001-04-09,80.82,298.3,110.1,94.6028571429,80.82,17.6957142857,6.77142857143,120.1,0.3684714,24.57642857150003,26.653333333333336,85.20599999999999,70.618,298.3214285716,297.8207142859,146.76999999999998,93.324,92.83200000000001,92.83742857144,85.20599999999999,70.618,17.27942857142,16.888999999990002,7.705714285716001,7.2299999999999995,71.4,58.96999999999999,0.23690923699999997,0.215487466,24.921571428600025,24.476107142900027,27.11022222222,27.06988888888667
2001,16,2001-04-16,77.73,298.15,120.32,94.6157142857,77.73,17.52,7.5,45.3,0.316092875,24.58714285725003,27.080000000000002,85.88399999999999,75.19800000000001,298.3257142858,298.02285714299995,131.79399999999998,103.71600000000001,92.93628571427999,93.39100000001,85.88399999999999,75.19800000000001,17.370285714279998,17.14628571428,7.548571428574,7.362857142857,72.47999999999999,63.17,0.260489362,0.22664925349999998,24.747285714350024,24.624321428625024,27.109555555553335,27.002888888886666
2001,17,2001-04-23,78.01,299.207142857,78.3,88.1485714286,78.01,16.9685714286,10.2428571429,14.9,0.24065715000000001,25.44750000000002,27.644444444433333,83.416,76.315,298.21714285720003,298.29428571439996,140.934,107.75,94.00571428572,92.71742857144,83.416,76.315,17.412571428579998,17.25014285714,7.474285714294001,7.782857142861,61.3,56.35,0.267067692,0.23581347849999998,24.628857142950025,24.821357142900023,27.20288888888667,27.09066666666333
2001,18,2001-04-30,94.77,298.65,103.87,92.1928571429,94.77,17.3057142857,7.41428571429,51.0,0.2521,24.78142857150003,27.775000000000002,83.55799999999999,84.175,298.4271428572,298.46142857150005,100.80399999999999,114.71899999999998,93.25942857144,92.65242857144,83.55799999999999,84.175,17.34,17.35557142857,7.717142857152001,7.765714285719,55.5,57.64,0.290482145,0.2477366935,24.768571428650027,24.969500000050026,27.34122222222,27.163722222219995
2001,19,2001-05-07,45.56,298.2,85.9,95.82,45.56,17.8914285714,7.08571428571,66.0,0.219646425,24.517142857250036,26.900000000000002,75.378,84.017,298.50142857139997,298.4507142858,99.698,120.61300000000001,93.07600000002,92.90300000001,75.378,84.017,17.47628571428,17.41385714285,7.802857142866,7.735714285719,59.46,62.129999999999995,0.27939357000000004,0.243410336,24.78192857150003,24.946071428625025,27.210555555553334,27.178388888886666
2001,20,2001-05-14,74.08,298.307142857,80.3,98.3414285714,74.08,18.64,5.64285714286,0.0,0.30029465,25.496785714250024,27.133333333333336,74.03,79.61800000000001,298.5028571428,298.4121428572,93.73799999999999,120.25399999999999,93.82371428572,93.32785714285998,74.03,79.61800000000001,17.66514285714,17.47228571428,7.577142857152,7.641428571434,35.44,53.42,0.26575822,0.2513337285,24.966000000050027,24.943785714325028,27.306555555553338,27.208388888886667
2001,21,2001-05-21,70.81,297.957142857,53.1,94.71,70.81,17.3685714286,8.54285714286,64.1,0.28275597500000005,24.68750000000003,27.377777777766667,72.646,79.265,298.46428571419995,298.395,80.29399999999998,106.04400000000001,93.84257142857999,93.38942857142999,72.646,79.265,17.63485714286,17.50257142857,7.7857142857240005,7.667142857149,39.2,55.839999999999996,0.25909084,0.259790101,24.986071428600027,24.866678571475028,27.366111111106665,27.237833333330002
2001,22,2001-05-28,90.07,298.0,20.3,91.4657142857,90.07,16.6942857143,8.8,32.0,0.32726075,24.006428571500024,27.516666666666666,75.058,79.237,298.22285714279997,298.21999999999997,68.69399999999999,104.81400000000001,94.506,94.25585714286,75.058,79.237,17.58,17.49628571429,7.497142857144,7.485714285719001,42.62,51.96,0.27641156,0.271739626,24.697857142900027,24.663357142925026,27.340555555553333,27.27172222222
2001,23,2001-06-04,126.46,297.892857143,30.63,89.4871428571,126.46,15.9685714286,9.72857142857,17.0,0.26154525,24.412857142750028,26.8888888889,81.39599999999999,82.477,298.0714285714,298.2492857143,54.04599999999999,77.425,93.96485714283999,93.61214285714,81.39599999999999,82.477,17.31257142858,17.32628571429,7.959999999999999,7.838571428576,35.82,45.660000000000004,0.27830061,0.28439137750000004,24.624142857150026,24.69635714290003,27.163333333333334,27.25227777777667
2001,24,2001-06-11,47.13,296.435714286,95.06,94.0171428571,47.13,15.7828571429,7.27142857143,37.1,0.263316075,22.93107142850002,26.76,81.71,78.544,297.7185714286,298.11,55.877999999999986,77.788,93.60428571425999,93.34014285714,81.71,78.544,16.89085714288,17.183571428580002,7.997142857144001,7.900000000004999,30.04,44.75,0.28703453999999995,0.283214055,24.306928571400025,24.544428571450027,27.135333333333335,27.172944444443335
2001,25,2001-06-18,53.93,297.321428571,13.45,88.1714285714,53.93,15.1342857143,9.41428571429,9.9,0.096439285,23.31178571425002,26.7,77.67999999999999,75.855,297.5214285714,298.0121428571,42.50799999999999,68.123,91.57028571426,92.69699999999,77.67999999999999,75.855,16.189714285740003,16.927428571439997,8.75142857143,8.164285714291001,32.019999999999996,33.730000000000004,0.24626346699999999,0.25601084350000003,23.869928571400024,24.417964285725027,27.04866666666667,27.177611111110004
2001,26,2001-06-25,1.22,296.0,1.82,79.3228571429,1.22,12.4642857143,12.3428571429,31.0,0.277364275,21.829642857250022,25.666666666666668,63.762,68.20400000000001,297.13,297.7971428571,32.251999999999995,56.273,88.49285714284,91.16771428571,63.762,68.20400000000001,15.208857142880001,16.421857142870003,9.511428571438,8.648571428581,25.4,32.3,0.24518512699999997,0.25213798350000005,23.298357142850023,24.142214285725025,26.706444444446664,27.036277777776668
2001,27,2001-07-02,52.1,297.05,23.6,84.8571428571,52.1,14.2971428571,8.55714285714,70.1,0.23374820000000002,23.062142857250038,26.566666666666666,56.16799999999999,65.613,296.94,297.5814285714,32.91199999999999,50.803000000000004,87.17114285712,90.83857142856,56.16799999999999,65.613,14.729428571440002,16.15471428572,9.462857142866001,8.480000000005,33.019999999999996,37.82,0.226482617,0.2514470885,23.109500000000025,23.903678571450023,26.516444444446666,26.928500000000003
2001,28,2001-07-09,39.09,297.021428571,16.7,88.3228571429,39.09,14.9285714286,9.7,22.3,0.3436506,23.536785714500013,26.78333333333333,38.694,60.044999999999995,296.7657142856,297.4185714285,30.125999999999987,42.086,86.93828571428,90.45157142856,38.694,60.044999999999995,14.521428571440001,15.91700000001,9.457142857152,8.708571428575999,34.08,34.95,0.242903687,0.2606021485,22.934285714350022,23.779214285750026,26.49533333333333,26.829333333333334
2001,29,2001-07-16,52.05,298.928571429,18.0,84.2457142857,52.05,15.6057142857,11.4285714286,36.8,0.27024047500000004,24.51785714300003,26.855555555566667,39.678000000000004,60.693999999999996,297.2642857142,297.4914285714,14.713999999999988,35.296,84.98400000000001,89.29414285713001,39.678000000000004,60.693999999999996,14.486,15.68842857144,10.288571428586,9.142857142865001,34.019999999999996,32.029999999999994,0.24428856699999998,0.26566155350000004,23.251642857250026,23.779285714325024,26.514444444446667,26.82488888889
2001,30,2001-07-23,54.52,298.221428571,38.29,90.8142857143,54.52,16.5057142857,10.2714285714,25.2,0.271994025,24.301785714250016,27.522222222233335,39.79600000000001,58.738,297.44428571419996,297.4828571428,19.681999999999988,31.095,85.51257142858,88.54142857142001,39.79600000000001,58.738,14.760285714280002,15.475000000010002,10.460000000008,9.605714285719,37.08,34.55,0.279399515,0.262831491,23.449642857250023,23.65978571432502,26.678888888893333,26.86377777778
2001,31,2001-07-30,27.97,299.178571429,9.71,82.2257142857,27.97,14.9857142857,12.8714285714,10.9,0.18873692500000003,24.01107142850003,26.30666666666666,45.146,54.45399999999999,298.08000000000004,297.605,21.25999999999999,26.756,86.09314285714001,87.29299999999,45.146,54.45399999999999,15.26457142856,15.236714285720002,10.565714285708,10.038571428573,33.059999999999995,29.229999999999997,0.261674045,0.253429586,23.885928571500024,23.592142857175027,26.806888888893333,26.756666666670004
