year,weekofyear,week_start_date,precipitation_amt_mm,reanalysis_avg_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_precip_mm,ndvi_n,ndvi_s,reanalysis_temp,station_temp,precipitation_amt_mm_last5,precipitation_amt_mm_last10,reanalysis_avg_temp_k_last5,reanalysis_avg_temp_k_last10,reanalysis_precip_amt_kg_per_m2_last5,reanalysis_precip_amt_kg_per_m2_last10,reanalysis_relative_humidity_percent_last5,reanalysis_relative_humidity_percent_last10,reanalysis_sat_precip_amt_mm_last5,reanalysis_sat_precip_amt_mm_last10,reanalysis_specific_humidity_g_per_kg_last5,reanalysis_specific_humidity_g_per_kg_last10,reanalysis_tdtr_k_last5,reanalysis_tdtr_k_last10,station_precip_mm_last5,station_precip_mm_last10,ndvi_n_last5,ndvi_n_last10,ndvi_s_last5,ndvi_s_last10,reanalysis_temp_last5,reanalysis_temp_last10,station_temp_last5,station_temp_last10
1990,33,1990-08-13,90.75,299.957142857,101.9,84.1785714286,90.75,18.5157142857,1.85714285714,44.7,0.08957915,0.1876,26.373571428750026,27.880952380966665,45.572,43.846,299.95428571440004,299.7950000001,47.986000000000004,41.816,81.46000000002,81.81928571429,45.572,43.846,17.8277142857,17.76299999999,2.251428571428,2.092857142857,27.7,27.52,0.14185583300000001,0.12328916649999999,0.24628809000000002,0.20600082999999997,26.018714285750026,25.88717857142502,28.088571428579996,28.064285714289998
1990,34,1990-08-20,32.4,300.414285714,25.9,80.9471428571,32.4,18.1742857143,2.48571428571,5.4,0.17951665,0.1699714,26.26535714300003,28.3142857143,40.217999999999996,46.738,300.0871428572,299.9142857144,44.986000000000004,40.546,81.22057142858,81.714,40.217999999999996,46.738,17.91514285714,17.856999999990002,2.265714285712,2.137142857142,26.340000000000003,25.09,0.127419163,0.1309558315,0.22209569999999998,0.20223083000000003,26.136714285800025,25.976892857150023,28.0961904762,28.13190476191
1990,35,1990-08-27,40.94,300.221428571,39.8,83.3485714286,40.94,18.5157142857,1.9,13.7,0.291825,0.27424285000000004,26.358928571500016,28.419047619033336,45.11,35.72,300.20428571419995,299.9835714286,44.440000000000005,41.525999999999996,81.74171428572001,81.71128571429,45.11,35.72,18.15,17.91085714285,2.231428571426,2.169999999999,22.56,24.35,0.15355749300000002,0.1528883315,0.23279856,0.21543011500000003,26.317571428650023,26.049714285750024,28.27238095238667,28.1380952381
1990,36,1990-09-03,28.86,300.635714286,30.4,77.1728571429,28.86,17.56,3.47142857143,14.2,0.2177125,0.25712979999999996,26.461785714250013,28.142857142866664,44.35,36.67399999999999,300.34142857140006,300.0914285715,43.6,40.815,81.05942857144001,81.15171428571999,44.35,36.67399999999999,18.14314285714,17.887857142850002,2.40857142857,2.328571428571,17.88,23.66,0.167272493,0.1622283315,0.20811881,0.22868452500000003,26.373142857200026,26.11696428572502,28.204761904766666,28.1180952381
1990,37,1990-09-10,64.56,300.792857143,24.18,81.5514285714,64.56,18.7771428571,2.9,25.9,0.28253335,0.13584165,26.791785714250025,28.995238095233333,51.501999999999995,41.689,300.4042857142,300.14285714289997,44.436,40.393,81.43971428572,81.17871428572,51.501999999999995,41.689,18.30857142856,17.958428571419997,2.522857142856,2.417142857142,20.78,26.139999999999997,0.21223333000000003,0.18184791650000004,0.20495714,0.22410619,26.450285714350024,26.16600000002502,28.35047619048,28.13000000000333
1990,38,1990-09-17,143.73,299.9,36.6,81.6371428571,143.73,17.8928571429,1.74285714286,3.3,0.18939165,0.28025715,26.02214285700002,28.3142857143,62.098,53.835,300.3928571428,300.1735714286,31.375999999999998,39.681,80.93142857142,81.19571428572,62.098,53.835,18.184,18.005857142849997,2.5,2.375714285714,12.499999999999998,20.1,0.23219583,0.18702583150000002,0.22348857,0.23488833000000003,26.380000000000017,26.199357142875023,28.437142857146664,28.262857142863332
1990,39,1990-09-24,51.39,300.6,16.4,77.0485714286,51.39,17.4685714286,2.25714285714,15.8,0.1885,0.22182980000000002,26.33892857150002,28.5142857143,65.896,53.057,300.43,300.2585714286,29.476,37.231,80.15171428571999,80.68614285714999,65.896,53.057,18.04285714286,17.979,2.454285714286,2.3599999999990002,14.580000000000002,20.46,0.2339925,0.1807058315,0.23386025000000005,0.22797797500000003,26.39471428570002,26.265714285750022,28.477142857146667,28.28666666667333
1990,40,1990-10-01,31.18,300.85,36.1,78.52,31.18,18.18,2.9,11.7,0.20915,0.2068357,26.81000000000003,28.657142857133334,63.944,54.527,300.55571428580004,300.38,28.736,36.588,79.18599999999999,80.46385714286001,63.944,54.527,17.97571428572,18.06285714286,2.654285714286,2.442857142856,14.179999999999998,18.369999999999997,0.2174575,0.1855074965,0.22037882,0.22658869000000004,26.48492857140002,26.401250000025023,28.524761904766667,28.398571428576666
1990,41,1990-10-08,51.42,299.942857143,132.4,84.11,51.42,18.5128571429,2.57142857143,57.7,0.11935,0.1685917,26.021428571500024,28.776190476199996,68.45599999999999,56.403,300.4171428572,300.37928571429995,49.136,46.368,80.57342857142,80.81642857143001,68.45599999999999,56.403,18.1662857143,18.154714285719997,2.474285714286,2.4414285714279997,22.880000000000003,20.380000000000003,0.19778500000000002,0.1825287465,0.20267120000000002,0.20539500500000002,26.396857142850024,26.385000000025023,28.651428571433335,28.428095238100003
1990,42,1990-10-15,143.55,299.307142857,279.6,85.6214285714,143.55,18.1157142857,1.87142857143,61.8,0.0606625,0.17368335000000001,25.535000000000025,27.90952380953333,84.25399999999999,67.878,300.12,300.2621428571,100.22,72.328,81.38742857142,81.41357142857,84.25399999999999,67.878,18.03400000002,18.17128571429,2.268571428572,2.395714285714,30.059999999999995,25.419999999999998,0.15341083,0.18282208,0.21023954000000003,0.20759834000000002,26.145500000000027,26.297892857175025,28.43428571429333,28.392380952386667
1990,43,1990-10-22,127.03,299.042857143,94.52,85.5028571429,127.03,17.75,1.8,91.5,0.117975,0.1263786,25.16500000000002,26.890476190466668,80.914,71.506,299.9485714286,300.1707142857,111.804,71.59,82.16057142858,81.546,80.914,71.506,18.00542857144,18.09471428572,2.2800000000000002,2.3899999999999997,47.7,30.1,0.1391275,0.18566166499999998,0.17946383000000002,0.20147620000000002,25.974071428600023,26.177035714300025,28.149523809526663,28.29333333333667
1990,44,1990-10-29,101.35,299.778571429,22.26,82.7871428571,101.35,18.0342857143,1.78571428571,6.3,0.21784165,0.30695,25.89035714275002,28.023809523799997,90.90599999999999,78.401,299.7842857144,300.1071428572,112.976,71.226,83.30828571428,81.73,90.90599999999999,78.401,18.11857142858,18.08071428572,2.185714285714,2.32,45.8,30.189999999999998,0.14499583,0.189494165,0.19648787000000004,0.21517406,25.884357142850025,26.139535714275024,28.051428571426662,28.264285714286665
1990,45,1990-11-05,20.46,300.035714286,14.4,81.7157142857,20.46,18.0742857143,2.38571428571,6.6,0.1671875,0.1824786,26.159285714250018,28.55714285713333,88.762,76.35300000000001,299.62142857159995,300.0885714287,108.636,68.686,83.94742857141999,81.56671428570999,88.762,76.35300000000001,18.097428571440002,18.03657142858,2.082857142856,2.368571428571,44.78,29.48,0.13660333,0.177030415,0.19161645,0.20599763500000004,25.754214285700023,26.119571428550024,28.031428571426666,28.278095238096665
1990,46,1990-11-12,20.0,300.5,7.1,75.7285714286,20.0,17.0857142857,2.2,38.9,0.2577,0.2076357,26.13428571425004,27.5142857143,82.47800000000001,75.46700000000001,299.732857143,300.0750000001,83.576,66.35600000000001,82.27114285714,81.42228571428001,82.47800000000001,75.46700000000001,17.812,17.98914285715,2.00857142857,2.241428571428,41.019999999999996,31.95,0.16427332999999997,0.18102916500000002,0.19942525,0.20104822500000002,25.776785714250025,26.086821428550024,27.77904761904666,28.21523809524
1990,47,1990-11-19,20.04,299.635714286,36.7,78.1514285714,20.04,16.7528571429,2.52857142857,9.6,0.30127499999999996,0.12850830000000002,25.221785714250032,26.900000000000002,57.775999999999996,71.015,299.7985714288,299.9592857144,34.996,67.60799999999999,80.77714285713999,81.08228571428,57.775999999999996,71.015,17.539428571440002,17.786714285730003,2.139999999998,2.204285714285,30.579999999999995,30.320000000000004,0.21239583,0.18290332999999998,0.19039024,0.20031489000000002,25.714142857100022,25.929821428550024,27.57714285714,28.005714285716664
1990,48,1990-11-26,33.61,298.264285714,44.3,81.3857142857,33.61,16.2085714286,1.98571428571,26.7,0.17664585,0.15918569999999999,24.287500000000023,25.96666666666667,39.092,60.00300000000001,299.642857143,299.79571428580005,24.952,68.37800000000001,79.9537142857,81.05714285714001,39.092,60.00300000000001,17.231142857160002,17.6182857143,2.1771428571399998,2.22857142857,17.619999999999997,32.660000000000004,0.22413,0.18162874999999998,0.19695166,0.188207745,25.538642857100026,25.756357142850028,27.39238095238,27.770952380953332
1990,49,1990-12-03,9.96,298.685714286,71.8,79.9085714286,9.96,16.1614285714,2.05714285714,69.0,0.0992,0.25924165,24.55642857150002,25.861904761899996,20.814,55.86,299.42428571439996,299.60428571439996,34.86,73.91799999999999,79.37800000000001,81.34314285714001,20.814,55.86,16.85657142858,17.48757142858,2.231428571426,2.20857142857,30.159999999999997,37.980000000000004,0.20040166999999998,0.17269874999999998,0.18740998999999997,0.19194893,25.271857142850028,25.578107142850023,26.96,27.50571428571333
1990,50,1990-12-10,0.0,298.278571429,4.1,68.7228571429,0.0,13.6157142857,2.98571428571,2.8,0.191505,0.2006857,23.576785714250036,24.495238095233333,16.721999999999998,52.742000000000004,299.072857143,299.3471428573,32.8,70.718,76.77942857144001,80.36342857143,16.721999999999998,52.742000000000004,15.964857142860001,17.03114285715,2.3514285714259997,2.217142857141,29.4,37.09,0.20526516999999997,0.17093424999999998,0.19105140999999998,0.19133392999999999,24.75535714285003,25.254785714275027,26.147619047620005,27.08952380952333
1990,51,1990-12-17,52.45,298.378571429,32.31,80.0828571429,52.45,15.9542857143,2.87142857143,19.8,0.28,0.28179285,24.28892857150001,25.804761904766668,23.212,52.845000000000006,298.6485714288,299.1907142859,37.842,60.70899999999999,77.6502857143,79.96071428572,23.212,52.845000000000006,15.738571428579998,16.77528571429,2.485714285712,2.247142857141,25.579999999999995,33.3,0.20972516999999996,0.18699925,0.20588283999999998,0.20265404499999998,24.386285714300023,25.081535714275024,25.805714285713332,26.79238095238
1990,52,1990-12-24,0.0,298.085714286,5.46,69.6814285714,0.0,13.6828571429,2.28571428571,20.9,0.28986665,0.16644445,23.161071428750034,25.052380952366665,19.204,38.489999999999995,298.3385714288,299.0685714288,31.593999999999994,33.295,75.9562857143,78.36671428572001,19.204,38.489999999999995,15.124571428580001,16.33200000001,2.43714285714,2.288571428569,27.839999999999996,29.21,0.20744349999999998,0.209919665,0.21347006999999998,0.20193015499999997,23.974142857200025,24.844142857150025,25.436190476186663,26.506666666663335
1991,1,1991-01-01,0.0,297.135714286,4.8,72.9385714286,0.0,13.5114285714,2.52857142857,5.3,0.14348335,0.15940715,22.316785714250017,24.228571428566664,12.482000000000001,25.787,298.1128571432,298.87785714309996,23.694,24.323,74.26685714288,77.11028571428999,12.482000000000001,25.787,14.58514285714,15.90814285715,2.545714285712,2.361428571426,23.559999999999995,20.59,0.20081100000000002,0.2124705,0.21351435999999996,0.20523301,23.580000000050024,24.559321428575025,25.088571428566663,26.240476190473334
1991,2,1991-01-08,15.85,297.828571429,26.33,76.6285714286,15.85,14.6714285714,1.88571428571,31.7,0.07579585,0.19475835000000002,23.36428571425003,24.771428571433336,13.66,17.237000000000002,297.94142857180003,298.6828571431,14.6,24.73,73.61085714288,76.49442857144,13.66,17.237000000000002,14.287142857140001,15.57185714286,2.511428571426,2.371428571426,16.099999999999998,23.130000000000003,0.19613017,0.19826592,0.2006177,0.19401384500000002,23.341571428600027,24.30671428572503,24.870476190473333,25.915238095236667
1991,3,1991-01-15,0.0,297.657142857,27.4,78.5,0.0,14.7985714286,2.0,16.5,0.17234585000000002,0.23892144999999998,23.408928571500027,25.247619047633332,13.66,15.190999999999999,297.8171428574,298.4450000002,19.26,26.03,75.5662857143,76.17285714287,13.66,15.190999999999999,14.52371428572,15.244285714289997,2.314285714284,2.332857142855,18.839999999999996,24.119999999999997,0.19229834,0.198781755,0.20826485,0.19965813,23.308000000050022,24.031678571450026,25.020952380953332,25.58428571428667
1991,4,1991-01-22,0.0,298.15,0.7,71.5971428571,0.0,13.8785714286,2.55714285714,6.8,0.32031665,0.21189285,23.491785714250028,24.138095238099996,3.17,13.190999999999999,297.77142857160004,298.2100000002,12.937999999999999,25.39,73.86914285714,75.75971428572,3.17,13.190999999999999,14.108571428580001,14.923571428579999,2.251428571426,2.368571428569,16.239999999999995,20.91,0.20036167,0.20504341999999998,0.19428485,0.20008384499999998,23.14857142860003,23.767428571450022,24.68761904762,25.246666666666666
1991,5,1991-01-29,0.0,298.228571429,5.7,71.7842857143,0.0,14.0442857143,2.77142857143,5.9,0.1690625,0.21972855,23.279285714250037,24.576190476199997,3.17,11.187000000000001,297.8000000002,298.0692857145,12.985999999999999,22.29,74.28971428572001,75.12300000001001,3.17,11.187000000000001,14.18085714286,14.652714285719998,2.3485714285699997,2.392857142855,13.239999999999998,20.54,0.17620084,0.19182217,0.20494167000000002,0.20920587,23.17221428570003,23.573178571450025,24.59238095238667,25.014285714286665
1991,6,1991-02-05,0.0,297.928571429,19.69,75.7942857143,0.0,14.5414285714,2.42857142857,7.3,0.30433335,0.24042145,23.247500000000016,25.219047619033336,3.17,7.8260000000000005,297.9585714287999,298.035714286,15.963999999999999,19.829,74.86085714286,74.56385714286999,3.17,7.8260000000000005,14.38685714286,14.486,2.32857142857,2.437142857141,13.639999999999997,18.6,0.20837084,0.20459092,0.22114452999999998,0.21732944499999998,23.35835714285003,23.469178571450026,24.79047619048,24.93952380952333
1991,7,1991-02-12,18.05,297.114285714,21.4,78.8957142857,18.05,14.46,3.2,5.6,0.14615,0.2717929,22.889285714250022,25.414285714299996,3.6100000000000003,8.635000000000002,297.81571428579997,297.8785714288,14.978,14.788999999999998,75.31428571427999,74.46257142857999,3.6100000000000003,8.635000000000002,14.34457142858,14.31585714286,2.591428571428,2.551428571427,8.419999999999998,12.26,0.22244166999999998,0.20928592000000004,0.23655144,0.21858456999999998,23.263357142850026,23.302464285725026,24.91904761905333,24.89476190476333
1991,8,1991-02-19,0.0,297.614285714,26.2,79.74,0.0,15.0357142857,2.57142857143,17.8,0.1302625,0.11391665000000001,23.58642857125004,26.0142857143,3.6100000000000003,8.635,297.8071428572,297.8121428573,14.738,16.999000000000002,75.56228571428001,75.56428571429,3.6100000000000003,8.635,14.392000000000001,14.457857142859998,2.705714285714,2.509999999999,8.679999999999996,13.76,0.214025,0.20316167000000002,0.21155048,0.20990766499999997,23.298857142800028,23.303428571425023,25.072380952386666,25.04666666667
1991,9,1991-02-26,31.79,297.828571429,23.8,77.9771428571,31.79,14.7942857143,2.11428571429,30.7,0.1894,0.16447665,23.478214285750028,25.2857142857,9.968,6.569,297.742857143,297.7571428573,19.357999999999997,16.148000000000003,76.83828571427999,75.35371428571,9.968,6.569,14.57514285714,14.341857142859999,2.617142857144,2.4342857142849996,13.459999999999997,14.85,0.18784167000000002,0.19410167,0.20206724,0.198176045,23.29614285710003,23.22235714285003,25.301904761906663,24.994761904763333
1991,10,1991-03-05,0.0,298.078571429,8.3,77.3157142857,0.0,14.92,2.24285714286,10.9,0.237425,0.2320214,23.85214285700002,25.90476190476667,9.968,6.569,297.712857143,297.7564285716,19.878,16.432,77.94457142856,76.11714285714001,9.968,6.569,14.75028571428,14.465571428569998,2.51142857143,2.4299999999999997,14.459999999999997,13.85,0.20151417,0.188857505,0.20452580999999997,0.20473374,23.410714285650023,23.291464285675026,25.567619047620003,25.08000000000333
1991,11,1991-03-12,0.0,297.635714286,13.37,78.1385714286,0.0,14.7871428571,2.72857142857,3.6,0.055082500000000006,0.22689645,23.491785714250028,26.076190476199997,9.968,6.569,297.65428571440003,297.8064285716,18.613999999999997,17.288999999999998,78.41342857141998,76.63714285713999,9.968,6.569,14.79942857142,14.59314285714,2.5714285714300003,2.45,13.719999999999995,13.679999999999998,0.151664,0.18001742,0.20182081000000002,0.21148267,23.459571428500027,23.40896428567503,25.73904761905333,25.264761904766665
1991,12,1991-03-19,0.0,297.614285714,11.1,77.8828571429,0.0,14.7457142857,2.54285714286,5.7,0.15315,0.15315715,23.46535714275001,26.4619047619,6.358,4.984,297.7542857144,297.7850000001,16.554,15.766,78.21085714286001,76.76257142857,6.358,4.984,14.856571428559999,14.600571428569998,2.440000000002,2.515714285715,13.739999999999998,11.08,0.153064,0.187752835,0.17809366,0.20732255,23.574785714200026,23.419071428525022,25.948571428573338,25.433809523813334
1991,13,1991-03-26,0.0,297.692857143,21.26,80.0014285714,0.0,15.1485714286,2.75714285714,26.9,0.2519625,0.24763449999999998,23.82750000000003,26.819047619033338,6.358,4.984,297.7700000002,297.7885714287,15.566000000000003,15.151999999999997,78.26314285714,76.91271428571,6.358,4.984,14.87914285714,14.63557142857,2.477142857144,2.5914285714289997,15.559999999999997,12.12,0.177404,0.1957145,0.20483723,0.20819385499999998,23.62299999995002,23.460928571375025,26.10952380952,25.590952380953333
1991,14,1991-04-02,12.92,297.185714286,20.9,75.6628571429,12.92,13.9914285714,2.28571428571,4.1,0.19296249999999998,0.24124285,22.936071428500014,24.914285714299996,2.584,6.276,297.6414285716,297.69214285730004,14.986,17.172,77.8002857143,77.31928571428999,2.584,6.276,14.71857142856,14.646857142850001,2.511428571428,2.564285714286,10.239999999999997,11.85,0.17811649999999996,0.18297908499999999,0.22019047,0.21112885500000003,23.51457142850002,23.405357142800025,26.035238095240004,25.66857142857333
1991,15,1991-04-09,6.0,297.657142857,19.78,79.6285714286,6.0,14.9928571429,2.62857142857,18.8,0.2264,0.18095,23.37214285725001,25.100000000000005,3.7840000000000003,6.8759999999999994,297.5571428572,297.6350000001,17.282,18.58,78.26285714288,78.10371428572,3.7840000000000003,6.8759999999999994,14.73314285714,14.74171428571,2.58857142857,2.55,11.819999999999997,13.139999999999997,0.17591149999999997,0.188712835,0.20997618999999998,0.207251,23.418571428550017,23.414642857100024,25.874285714286668,25.72095238095333
1991,16,1991-04-16,44.57,297.392857143,21.9,73.3514285714,44.57,13.7328571429,2.01428571429,19.4,0.08990000000000001,0.18485835,22.938571428500026,25.3380952381,12.698,11.333,297.5085714286,297.5814285715,18.988,18.801,77.30542857144,77.85942857143,12.698,11.333,14.5222857143,14.66085714286,2.4457142857139997,2.508571428572,14.979999999999995,14.35,0.18287499999999998,0.16726950000000002,0.20156857,0.20169469,23.30792857140002,23.383749999950023,25.726666666666667,25.732857142860002
1991,17,1991-04-23,32.72,298.235714286,19.7,78.4471428571,32.72,15.4614285714,2.3,3.5,0.1197875,0.2066286,23.950714285750024,27.009523809533334,19.242,12.8,297.632857143,297.6935714287,20.708000000000002,18.631,77.41828571428,77.81457142857,19.242,12.8,14.66542857144,14.761000000000001,2.3971428571419997,2.418571428572,14.539999999999996,14.14,0.17620249999999998,0.16463325,0.21226286,0.19517826,23.405000000000022,23.489892857100024,25.836190476193337,25.892380952383338
